id,title,authors,type,zotero_key,doi,source_url,collection_name,file_path,brief_synopsis,dimensions_json,open_questions,summary_alignment,needs_review,review_reason,analyzed_at,last_prompt_version,last_model,jel_codes,keywords,updated_at
199,Returns to Research and Development Expenditures in the Private Sector,Zvi Griliches,preprint,96EPRAC3,,,Cyclicality of R&D,/Users/pedro/Documents/Projects/papers/cyclicality/references/Returns to Research and Development Expenditures in the Private Sector.pdf,"This preprint examines historical data on company research and development spending alongside information from multiple Census sources. It focuses on large U.S. manufacturing firms and studies how their R&D activity relates to private-sector returns on R&D expenditure. The source text indicates a firm-level empirical analysis but does not provide specific methods, estimates, or findings.",{},"[""What empirical method does the paper use to estimate returns to R&D expenditure among large U.S. manufacturing firms?"", ""What magnitude of returns to R&D does the paper find, and how do these compare across firms or industries?"", ""How are Census inquiry data combined with company R&D expenditure data, and what measurement limitations arise from these sources?""]",agree,0,,2026-04-12 20:22:56,v1,codex-cli,[],"[""R&D"", ""Expenditures"", ""Productivity""]",2026-04-12 20:22:56
192,Schumpeterian Cycles with Procyclical R&D,"Patrick Francois, Huw Lloyd-Ellis",preprint,23SFHWPC,,,Cyclicality of R&D,/Users/pedro/Documents/Projects/papers/cyclicality/references/Schumpeterian Cycles with Procyclical R&D.pdf,"The excerpt argues that recent evidence of procyclical R&D spending does not necessarily contradict Schumpeterian business-cycle theories. Although such theories are often associated with the idea that downturns can favor reallocating labor toward innovation, the authors claim that at least one Schumpeterian framework can still produce procyclical R&D. The passage is programmatic, so the specific mechanism is not provided here.",{},"[""What specific mechanism in the authors' Schumpeterian model generates procyclical R&D spending?"", ""How does the model reconcile procyclical R&D with the idea that downturns may free labor for innovative activity?"", ""What empirical patterns beyond non-credit-constrained firms does the paper use to validate its interpretation?""]",agree,0,,2026-04-12 20:22:10,v1,codex-cli,"[""E32"", ""O31"", ""O40""]","[""Endogenous growth"", ""Endogenous cycles"", ""Research and development"", ""Commercialization""]",2026-04-12 20:22:10
117,Schumpeterian Foundations of Real Business Cycles,Galo Nuño Barrau,report,3IZS4LQ7,,http://ideas.repec.org/p/pra/mprapa/9430.html,Cyclicality of R&D,/Users/pedro/Documents/Projects/papers/cyclicality/references/Schumpeterian Foundations of Real Business Cycles.pdf,"The paper proposes a dynamic stochastic general equilibrium model that embeds Schumpeterian ideas about growth and business cycles within a real business cycle framework. Technological progress arises through vertical innovations introduced by entrepreneurs and financed by banks, and the model is estimated for the U.S. economy using Bayesian methods. The results suggest that this endogenous innovation mechanism produces volatility, correlations, and impulse responses similar to standard RBC technology shocks, while also adding technology catch-up dynamics that shape convergence to the steady state.",{},"[""How central is bank financing to the model\u2019s innovation dynamics, and how sensitive are the results to alternative financial frictions?"", ""What specific structural parameters are estimated for the U.S. economy, and how precisely are they identified in the Bayesian estimation?"", ""How do the model\u2019s technology catch-up mechanisms alter transitional dynamics compared with standard exogenous-shock RBC models?""]",agree,0,,2026-04-12 20:13:48,v1,codex-cli,"[""C50"", ""E27"", ""O40""]",[],2026-04-12 20:13:48
145,Schumpeterian Growth and Endogenous Business Cycles,"Kerk L Phillips, Jeff Wrase",journalArticle,SK5VEXRY,10.2139/ssrn.187108,https://doi.org/10.2139/ssrn.187108,Cyclicality of R&D,/Users/pedro/Documents/Projects/papers/cyclicality/references/Schumpeterian Growth and Endogenous Business Cycles.pdf,"The source text presents Schumpeterian, or quality-ladders, dynamic general equilibrium models as a useful framework for studying economic growth and fluctuations. It emphasizes that these models are both intuitively appealing and rigorously microfounded. Growth is described as endogenous, driven by firms’ efforts to innovate, move up the quality ladder, and obtain temporary monopoly profits. The excerpt does not explain the paper’s specific endogenous business-cycle mechanism in detail.",{},"[""What specific mechanism in the paper links Schumpeterian innovation dynamics to endogenous business cycles rather than only long-run growth?"", ""How are monopoly profits modeled over time, and what determines how long innovators retain them before being displaced?"", ""Does the model generate smooth aggregate growth alongside cyclical fluctuations, and under what parameter conditions?"", ""What roles do firm entry, innovation races, or technological obsolescence play in producing fluctuations in the model?""]",agree,0,,2026-04-12 20:16:51,v1,codex-cli,"[""E32"", ""O30"", ""O40""]","[""Schumpeterian growth"", ""endogenous business cycles"", ""dynamic general equilibrium models""]",2026-04-12 20:16:51
40,Schumpeterian cycles with pro-cyclical R&amp;D,", Patrick Francois, , Huw Lloyd-Ellis",journalArticle,D5ZTJ27W,10.1016/j.red.2009.02.004,https://doi.org/10.1016/j.red.2009.02.004,Cyclicality of R&D,,"The excerpt argues that procyclical R&D spending is not necessarily inconsistent with Schumpeterian business-cycle theory. It claims that once R&D is distinguished from other innovative activities, its tendency to rise in booms can be explained by three features: heavy reliance on implemented knowledge, long-term and uncertain payoffs, and diminishing returns over time. The excerpt presents this as a theoretical reconciliation of empirical findings that R&D remains procyclical even among firms that are not credit-constrained.",{},"[""How does the full model formally show that implemented knowledge makes R&D expenditure rise during expansions rather than downturns?"", ""How do the long-term and uncertain applications of R&D alter the cyclical timing of innovative investment in the authors' framework?"", ""What role do diminishing returns over time play quantitatively in generating procyclical R&D?"", ""Does the paper provide empirical tests that distinguish this mechanism from alternative explanations such as financing frictions or demand-driven investment cycles?""]",agree,0,,2026-04-12 20:05:45,v1,codex-cli,,,2026-04-12 20:05:45
43,Simultaneous innovation and the cyclicality of R&amp;D,", Miroslav Gabrovski",journalArticle,IWH3SZ62,10.1016/j.red.2019.09.002,https://doi.org/10.1016/j.red.2019.09.002,Cyclicality of R&D,,"The paper addresses why R&D is positively correlated with output but only mildly pro-cyclical, a pattern not fully explained by prior models. It builds a stochastic expanding-variety endogenous growth model in which multiple firms can independently achieve the same innovation at the same time. These simultaneous innovations are assumed to be higher quality on average and to expand the economy’s knowledge stock more, which weakens the otherwise near-perfect link between output and R&D. The calibrated model reportedly replicates observed cyclical features of R&D.",{},"[""What empirical evidence supports the claim that simultaneous innovations are systematically higher quality and contribute more to knowledge-stock growth?"", ""How sensitive are the model\u2019s cyclical results to the specific assumption linking the number of simultaneous innovators to innovation quality?"", ""Would the model still generate mild pro-cyclicality under alternative patent, competition, or market-structure assumptions?"", ""What aspects of the calibration drive the close match to observed R&D cyclicality, and are those parameters independently well identified?""]",agree,0,,2026-04-12 20:06:00,v1,codex-cli,,,2026-04-12 20:06:00
148,Some Macroeconomic Implications of an Information Age ¤,Thomas F Cooley,journalArticle,JCRBJSV3,,,Cyclicality of R&D,/Users/pedro/Documents/Projects/papers/cyclicality/references/Some Macroeconomic Implications of an Information Age.pdf,"The paper examines how an information technology revolution shapes productivity, income distribution, and welfare in a dynamic general equilibrium setting. Its framework highlights three core properties of information: it is relatively cheap compared with other inputs, it can be reused at near-zero marginal cost once produced, and its production relies heavily on human capital. The source text is highly compressed, so the paper's specific mechanisms and quantitative results are not provided and must be inferred cautiously.",{},"[""How does the model translate information's near-zero marginal use cost into aggregate productivity gains over time?"", ""Does the framework imply that human-capital-intensive information production raises the skill premium or otherwise changes income inequality?"", ""What welfare tradeoffs emerge between groups that produce information and those that mainly use it?"", ""What assumptions determine whether the information technology revolution generates broad-based gains versus concentrated benefits?""]",agree,0,,2026-04-12 20:17:09,v1,codex-cli,[],[],2026-04-12 20:17:09
159,"TECHNOLOGY, CONVERGENCE AND BUSINESS CYCLES",Galo Nuño,journalArticle,MFVY6HMM,10.2139/ssrn.1484651,https://doi.org/10.2139/ssrn.1484651,Cyclicality of R&D,/Users/pedro/Documents/Projects/papers/cyclicality/references/Technology Convergence and Business Cycles.pdf,"The paper embeds Schumpeterian endogenous growth in a general equilibrium model to jointly analyze innovation, technology adoption, and macroeconomic fluctuations. It is calibrated to match stylized facts including U.S. firm entry and survival patterns and observed upper bounds on cross-country convergence rates. The paper also proposes a revised definition of a technology shock and argues that this broader framework gives a plausible account of growth dynamics and responses to technological arrivals.",{},"[""How is the paper's revised technology shock defined relative to the standard benchmark, both theoretically and quantitatively?"", ""What mechanisms in the model generate the observed U.S. firm entry and survival patterns?"", ""How does the framework explain maximum cross-country convergence rates, and what limits faster convergence?"", ""Do the results distinguish the separate roles of innovation versus adoption in driving business-cycle fluctuations?""]",agree,0,,2026-04-12 20:18:20,v1,codex-cli,,,2026-04-12 20:18:20
10,Technology (and policy) shocks in models of endogenous growth,"Larry E Jones, Rodolfo E Manuelli, Ennio Stacchetti",report,4FZAPTXA,,http://ideas.repec.org/p/fip/fedmsr/281.html,Cyclicality of R&D,/Users/pedro/Documents/Projects/papers/cyclicality/references/Technology and Policy Shocks in Models of Endogenous Growth.pdf,"The report studies how uncertainty in technology fundamentals and policy influences long-run growth in endogenous growth models. It finds that higher volatility can either raise or lower average growth, depending crucially on the curvature of the utility function. Quantitatively, moving from certainty to empirically plausible cross-country uncertainty increases growth, but by too little to explain the large growth differences observed across countries. The paper also concludes that preference curvature strongly affects the variability of stationary outcomes such as the consumption-output ratio and hours worked.",{},"[""How does the curvature of the utility function determine whether volatility in fundamentals and policy increases or decreases mean growth?"", ""Why do empirically plausible increases in uncertainty raise growth by too little to explain observed cross-country differences in average growth rates?"", ""Through what mechanisms does preference curvature alter the variability of the consumption-output ratio and hours worked?""]",agree,0,,2026-04-12 20:02:14,v1,codex-cli,[],[],2026-04-12 20:02:14
141,Technology Diffusion and Aggregate Dynamics,"David Andolfatto, Gm Glenn MacDonald",journalArticle,QHQIGX55,10.1006/redy.1998.0018,http://www.sciencedirect.com/science/article/pii/S1094202598900187,Cyclicality of R&D,/Users/pedro/Documents/Projects/papers/cyclicality/references/Technology Diffusion and Aggregate Dynamics.pdf,"The paper builds a macroeconomic model in which aggregate growth and business-cycle-like fluctuations emerge endogenously from the discovery and diffusion of new technologies rather than from exogenous aggregate shocks. Using post-war U.S. data to estimate preferences, production, and learning parameters, the authors show the model can reproduce observed growth and fluctuation patterns. They argue that post-war dynamics are explained by variation in how much new technologies improve on existing methods and how difficult they are to acquire, with slower recent growth reflecting innovations that are either less transformative or less broadly applicable. Supporting evidence from engineering Ph.D. shares, patent applications, and schooling is presented as consistent with increasing technological specificity and proprietariness.",{},"[""How robust are the model's conclusions to alternative measures of technology diffusion and acquisition difficulty beyond the proxies used here?"", ""What mechanisms drive the implied negative trend in technological dispersion, and does that trend persist in later data beyond the post-war sample?"", ""How well can the model distinguish between slower growth caused by less broadly applicable innovations versus slower diffusion due to greater technological specificity and proprietary barriers?""]",agree,0,,2026-04-12 20:16:23,v1,codex-cli,"[""E13"", ""O4""]",[],2026-04-12 20:16:23
116,Technology Innovation and Diffusion as Sources of Output and Asset Price Fluctuations,"Diego Comin, Mark Gertler, Ana Maria Santacréu",report,BUCNUL2X,,http://ideas.repec.org/p/nbr/nberwo/15029.html,Cyclicality of R&D,,"The paper develops a macroeconomic model in which shocks to an economy's future growth potential are a major source of business cycle fluctuations. Unlike broader ""news shock"" approaches, it ties expectation revisions to fundamentals governing the technology frontier and emphasizes that reaching the frontier requires costly technology adoption. This adoption mechanism helps explain why positive growth news raises current hours, contributes substantially to output fluctuations in post-1984 data, and generates plausible stock price dynamics. The authors also argue that endogenous adoption amplifies the effects of other shocks.",{},"[""How sensitive are the paper's output and stock price results to alternative specifications of technology adoption costs?"", ""What empirical evidence most directly validates the model's claim that positive growth-potential news raises current hours through costly adoption?"", ""How does the model perform outside the post-1984 sample, especially in earlier periods with different diffusion dynamics?"", ""Which types of non-innovation shocks are most strongly amplified by the endogenous adoption mechanism?""]",agree,0,,2026-04-12 20:13:41,v1,codex-cli,,,2026-04-12 20:13:41
100,Technology Shocks in the New Keynesian Model,Peter N Ireland,journalArticle,7FX5QNAX,10.1162/0034653043125158,http://ideas.repec.org/a/tpr/restat/v86y2004i4p923-936.html,Cyclicality of R&D,/Users/pedro/Documents/Projects/papers/cyclicality/references/Technology Shocks in the New Keynesian Model.pdf,"The paper estimates a New Keynesian model using maximum likelihood on postwar U.S. data to assess the sources of aggregate fluctuations. It finds that preference, cost-push, and monetary shocks matter more than technology shocks in explaining movements in output, inflation, and interest rates. This weakens the model's connection to its real-business-cycle roots and implies that monetary policymakers often confronted difficult trade-offs.",{},"[""How sensitive are the estimated contributions of preference, cost-push, and monetary shocks to the specific maximum-likelihood specification of the New Keynesian model?"", ""Do these findings hold across different postwar subsamples or under alternative measures of output, inflation, and interest rates?"", ""What specific monetary policy trade-offs emerge when non-technology shocks dominate aggregate fluctuations?""]",agree,0,,2026-04-12 20:12:30,v1,codex-cli,[],[],2026-04-12 20:12:30
176,Tests of a Schumpeterian Model of R&D and Market Structure,"Richard C. Levin, Peter C. Reiss",preprint,BKUKS4TK,,,Cyclicality of R&D,/Users/pedro/Documents/Projects/papers/cyclicality/references/Tests of a Schumpeterian Model of R&D and Market Structure.pdf,"The source text describes a Schumpeterian view of innovation as jointly shaped by and shaping market structure. It emphasizes two linked mechanisms: seller concentration affects the appropriability of R&D, while innovation feeds back onto market structure through creative destruction. Any market power created by innovation is presented as temporary because rival innovation and imitation erode it.",{},"[""How exactly does seller concentration affect firms' ability to appropriate returns from R&D in this framework?"", ""What mechanisms determine how long innovation-generated market power persists before imitation or rival innovation erodes it?"", ""Under what market conditions does R&D most strongly reshape market structure through creative destruction?""]",agree,0,,2026-04-12 20:20:18,v1,codex-cli,[],[],2026-04-12 20:20:18
155,"The B . E . Journal of Economic Analysis & Policy Topics Innovation , Imitation and Competition",Wen Zhou,journalArticle,2GA6I5KN,,,Cyclicality of R&D,/Users/pedro/Documents/Projects/papers/cyclicality/references/Innovation Imitation and Competition.pdf,"The source states that imitation can sometimes promote rather than suppress innovation. It says this result, previously known in a general equilibrium setting, also appears in a standard oligopoly model where one firm innovates and rival firms copy a fraction of the innovation at no cost. The core conclusion is that competition weakens innovation incentives, but strong imitation under moderate competition can increase them.",{},"[""How large must the imitated fraction be before imitation shifts from discouraging to encouraging innovation?"", ""What range of market competition counts as \""moderate\"" in the model, and how sensitive is the result to that threshold?"", ""How does the result differ between the general equilibrium framework cited from Aghion et al. (1997) and the paper's oligopoly model?"", ""What assumptions about costs, market structure, or firm behavior are necessary for imitation to stimulate innovation?""]",agree,0,,2026-04-12 20:17:55,v1,codex-cli,[],"[""innovation"", ""imitation"", ""competition"", ""intellectual property protection""]",2026-04-12 20:17:55
133,The Cost of Business Cycles Under Endogenous Growth,Gadi Barlevy,journalArticle,BHVT6QM6,10.1257/0002828042002615,https://doi.org/10.1257/0002828042002615,Cyclicality of R&D,/Users/pedro/Documents/Projects/papers/cyclicality/references/The Cost of Business Cycles under Endogenous Growth.pdf,"Barlevy argues that Lucas's conclusion that business-cycle stabilization yields negligible welfare gains is incomplete because it ignores effects on consumption growth. The paper claims aggregate fluctuations can lower the growth rate of consumption even from the same initial level, which greatly increases the welfare cost of cycles. The abstract reports empirical evidence suggesting these welfare losses are substantial, roughly two orders of magnitude larger than Lucas's original estimates.",{},"[""What specific mechanisms cause aggregate fluctuations to lower the long-run growth rate of consumption in the model?"", ""How is the empirical estimate that welfare costs are roughly two orders of magnitude above Lucas's benchmark identified and calibrated?"", ""How sensitive are the paper's welfare estimates to alternative assumptions about endogenous growth and consumer preferences?""]",agree,0,,2026-04-12 20:15:29,v1,codex-cli,[],[],2026-04-12 20:15:29
169,The Economics of Follow-On Drug Research and Development: Trends in Entry Rates and the Timing of Development ??? The Authors?? Reply,"Joseph a. DiMasi, Cherie Paquette",journalArticle,WYG55RU3,10.2165/00019053-200523120-00003,https://doi.org/10.2165/00019053-200523120-00003,Cyclicality of R&D,/Users/pedro/Documents/Projects/papers/cyclicality/references/The Economics of Follow-on Drug Research and Development Trends in Entry Rates and the Timing of Development.pdf,"The article examines whether follow-on (""me-too"") drugs are wasteful imitations or part of a competitive innovation process in pharmaceuticals. Using data on entry rates across many therapeutic classes and the timing of development milestones, the authors find that the market exclusivity period for first-in-class drugs fell sharply from a median of 10.2 years in the 1970s to 1.2 years by the late 1990s. They also report that about one-third of follow-on drugs received FDA priority review and that most follow-on products in newer classes were already in clinical development before the first-in-class drug was approved. The authors conclude that drug development is better described as parallel development races than as simple post hoc imitation.",{},"[""What specific supply-side and demand-side changes most strongly drove the decline in first-in-class marketing exclusivity over time?"", ""How do patient outcomes and therapeutic differentiation compare between priority-rated follow-on drugs and breakthrough drugs within the same class?"", ""To what extent does faster follow-on entry translate into meaningful price competition or affordability gains for patients?"", ""How sensitive are these findings to how therapeutic classes are defined by chemical structure, pharmacologic action, and clinical use?""]",agree,0,,2026-04-12 20:19:28,v1,codex-cli,[],[],2026-04-12 20:19:28
111,The Financing of R&amp;D and Innovation,", Bronwyn H. Hall, , Josh Lerner",journalArticle,Z667D9S4,10.1016/s0169-7218(10)01014-2,https://doi.org/10.1016/s0169-7218(10)01014-2,Cyclicality of R&D,,"This survey reviews evidence on the innovation financing ""funding gap,"" emphasizing financial-market sources of underinvestment even when spillover-related externalities are set aside. It finds that small and young innovative firms face especially high capital costs, with venture capital providing only partial relief. For large firms, evidence of unusually high R&D financing costs is mixed, but these firms still tend to rely on internal funds and actively manage cash flow to preserve that financing capacity. The paper also argues that venture capital is a limited solution where public equity markets are weak, reducing viable exit opportunities.",{},"[""What specific financial frictions most strongly drive the high cost of capital for small and new innovative firms relative to larger incumbents?"", ""Under what conditions does internal-funds dependence in large established firms distort the scale, timing, or risk profile of R&D investment?"", ""How much does the effectiveness of venture capital depend on the development of public equity markets and other exit channels across countries?""]",agree,0,,2026-04-12 20:13:16,v1,codex-cli,,,2026-04-12 20:13:16
104,The Financing of Research and Development,", Bronwyn H. Hall",journalArticle,2G3INK9X,10.1093/oxrep/18.1.35,https://doi.org/10.1093/oxrep/18.1.35,Cyclicality of R&D,,"The source text highlights four core claims about R&D financing: there is evidence of a funding gap, R&D carries high costs, venture capital has important limits as a remedy, and government seed capital or subsidy programs merit further quasi-experimental evaluation. It specifically notes that venture capital is less effective where public equity markets are underdeveloped. Because the excerpt is very short, details on mechanisms and evidence are missing and should be inferred cautiously.",{},"[""What specific evidence does the full paper provide to establish the existence and magnitude of the R&D funding gap?"", ""Which components of R&D cost are emphasized in the paper, and how do they differ from other forms of investment?"", ""Why does the paper judge venture capital to be insufficient, especially in countries with less developed public equity markets?"", ""What kinds of governmental seed capital and subsidy programs does the paper propose studying with quasi-experimental methods?""]",agree,0,,2026-04-12 20:12:47,v1,codex-cli,,,2026-04-12 20:12:47
162,The Impact of Financial Structure on Firms' Financial Constraints: A Cross-Country Analysis,"Christopher F. Baum, Dorothea Schaefer, Oleksandr Talavera",journalArticle,CVHITXTM,10.2139/ssrn.1431344,http://www.ssrn.com/abstract=1431344,Cyclicality of R&D,/Users/pedro/Documents/Projects/papers/cyclicality/references/The Impact of Financial Structure on Firms Financial Constraints A Cross-Country Analysis.pdf,"The paper tests how national financial-system characteristics affect firms' financial constraints by estimating cash flow sensitivity. Using roughly 80,000 firm-years from 1989 to 2006 across countries, it finds that both financial-system structure and overall financial development matter. The main reported result is that bank-based systems appear to provide constrained firms with easier access to external finance.",{},"[""How is cash flow sensitivity operationalized, and what specific estimation strategy is used to identify financial constraints?"", ""Which firms are classified as financially constrained, and do results differ by firm size, age, or industry?"", ""How are financial-system structure and development measured across countries, and are the findings robust to alternative indicators?"", ""What mechanisms explain why bank-based systems appear to ease external financing access for constrained firms?""]",agree,0,,2026-04-12 20:18:40,v1,codex-cli,"[""G32"", ""G30""]","[""financial constraints"", ""financial system"", ""cash flow sensitivity of cash""]",2026-04-12 20:18:40
109,The Innovation Gap in Pharmaceutical Drug Discovery and New Models for R&D Success,"Michael Hu, Karl Schultz, Jack Sheu, Daniel Tschopp",report,D84TYGA9,,,Cyclicality of R&D,/Users/pedro/Documents/Projects/papers/cyclicality/references/The Innovation Gap in Pharmaceutical Drug Discovery New Models for R&D Success.pdf,"The report argues that pharmaceutical drug discovery faces an innovation gap: R&D spending has increased substantially while annual new-drug approvals have stayed roughly flat over the past decade. It presents this as a productivity crisis in conventional pharmaceutical R&D and outlines alternative models intended to improve outcomes. The proposed approaches include outsourcing structures in which research follows development, cooperative platform technology development, and open-source innovation.",{},"[""What evidence shows that having research follow development in outsourcing improves R&D productivity versus traditional in-house discovery models?"", ""Under what conditions can cooperative platform technology development generate more successful drug candidates or approvals?"", ""How effective is open-source innovation in pharmaceutical discovery, and what organizational or incentive barriers limit its use?""]",agree,0,,2026-04-12 20:13:08,v1,codex-cli,[],"[""pharmaceutical drug discovery"", ""innovation gap"", ""R&D productivity""]",2026-04-12 20:13:08
144,The Marginal Products of Residential and Non-Residential Capital Through 2009,Casey B Mulligan,journalArticle,EW63Y7G9,10.3386/w15897,https://doi.org/10.3386/w15897,Cyclicality of R&D,/Users/pedro/Documents/Projects/papers/cyclicality/references/The Marginal Products of Residential and Non-Residential Capital Through 2009.pdf,"The paper estimates annual and quarterly U.S. marginal products of capital (MPK) separately for residential and non-residential sectors through 2009. It argues these estimates are useful for forecasting growth, testing business-cycle theories, and informing cost-benefit analysis. The two sectoral MPKs moved together until the 2000s, when residential MPK fell during the housing boom and rose during the bust, returning by late 2009 to its 1990s level. Over the Great Recession, non-residential MPK dropped from historically high to historically low levels before recovering much of the decline.",{},"[""What measurement approach and data sources were used to construct annual and quarterly residential versus non-residential MPK estimates?"", ""What mechanisms explain the post-2000 divergence between residential and non-residential MPK, especially during the housing boom and bust?"", ""How large was the non-residential MPK recovery after the Great Recession relative to its pre-crisis historical range?""]",agree,0,,2026-04-12 20:16:44,v1,codex-cli,"[""E22"", ""O47""]",[],2026-04-12 20:16:44
110,The NBER-CES manufacturing industry database,"E Bartelsman, R Becker, W Gray",journalArticle,PDG82DNA,,,Cyclicality of R&D,,,"{""dimension_i"":"""",""dimension_ii"":"""",""dimension_iii"":"""",""dimension_iv"":""""}",,,0,,,,,,,2026-04-10 11:12:29
126,The Return to Capital and the Business Cycle,"Paul Gomme, Peter Rupert",journalArticle,3KKIAL48,10.2139/ssrn.890353,https://doi.org/10.2139/ssrn.890353,Cyclicality of R&D,/Users/pedro/Documents/Projects/papers/cyclicality/references/The Return to Capital and the Business Cycle.pdf,"The excerpt states that the paper measures the return to business capital directly from NIPA data and uses that measure to evaluate implications of the real business cycle model. It constructs a quarterly series for the after-tax return to business capital and finds that this return is much less volatile than S&P 500 returns. The excerpt does not provide further detail on methodology, sample period, or broader theoretical conclusions.",{},"[""How exactly is the after-tax return to business capital constructed from NIPA data, including treatment of depreciation, taxes, and capital gains?"", ""What implications does the lower volatility of measured business-capital returns have for the empirical validity of standard real business cycle models?"", ""Over what sample period is the quarterly return series measured, and how stable is the volatility comparison across subperiods?""]",agree,0,,2026-04-12 20:14:45,v1,codex-cli,[],[],2026-04-12 20:14:45
119,The Scarring Effect of Recessions,Min Ouyang,report,R4TTF8Z2,,http://ideas.repec.org/p/sce/scecf5/205.html,Cyclicality of R&D,/Users/pedro/Documents/Projects/papers/cyclicality/references/The Scarring Effect of Recessions.pdf,"The paper argues against the standard Schumpeterian view that recessions improve efficiency by eliminating weak firms. It proposes a countervailing ""scarring"" effect in which downturns reduce profitability, weaken learning about firm quality, and cause potentially productive firms to exit. Using a vintage model with learning and calibration to U.S. manufacturing job-flow data, the study finds that scarring likely outweighs cleansing. This helps explain why average labor productivity is procyclical and why recession-era job creation is often short-lived.",{},"[""How sensitive is the estimated dominance of the scarring effect to the model's calibration choices and assumptions about learning?"", ""Would the scarring effect be equally strong outside U.S. manufacturing, such as in services or technology sectors?"", ""What policies could preserve potentially good firms during recessions without also protecting persistently unproductive ones?""]",agree,0,,2026-04-12 20:14:01,v1,codex-cli,"[""E32"", ""L16"", ""C61""]","[""Business Cycles"", ""Cleansing Effect"", ""Scarring Effect"", ""Creative Destruction"", ""Learning"", ""Job Flows""]",2026-04-12 20:14:01
118,The Theory of Endogenous Market Structures: A Survey,Federico Etro,report,PEU8C564,,http://ideas.repec.org/p/ven/wpaper/2012_11.html,Cyclicality of R&D,/Users/pedro/Documents/Projects/papers/cyclicality/references/The Theory of Endogenous Market Structures A Survey.pdf,"The text argues that most real-world markets are dominated by a small number of large firms whose production, investment, and entry decisions interact strategically, making standard models of perfect or monopolistic competition inadequate. It presents the theory of Endogenous Market Structures (EMS) as a framework in which firms' strategies influence entry, entry influences strategies, and equilibrium outcomes are ultimately determined by underlying technology and preference conditions. The framework is used to explain how the number of active firms, their strategic choices, and their responses to policy or structural shocks can be understood in both static and dynamic settings.",{},"[""How does the EMS framework formally determine the equilibrium number of firms under different technological and demand conditions?"", ""Which specific firm strategies most strongly shape entry dynamics in EMS models, such as pricing, investment, or capacity choice?"", ""How do policy shocks propagate through EMS models differently in partial equilibrium versus general equilibrium settings?""]",agree,0,,2026-04-12 20:13:54,v1,codex-cli,"[""L1"", ""E20"", ""E32"", ""F12""]","[""Endogenous entry"", ""oligopoly"", ""sunk costs"", ""general equilibrium""]",2026-04-12 20:13:54
98,The anatomy of standard DSGE models with financial frictions,"Micha\l Brzoza-Brzezina, Marcin Kolasa, Krzysztof Makarski",journalArticle,ILL9ZYB2,10.1016/j.jedc.2012.06.008,http://linkinghub.elsevier.com/retrieve/pii/S0165188912001443,Cyclicality of R&D,/Users/pedro/Documents/Projects/papers/cyclicality/references/The Anatomy of Standard DSGE Models with Financial Frictions.pdf,"The paper analyzes standard DSGE models that incorporate financial frictions and examines how those frictions shape macroeconomic dynamics and policy responses. Based on the provided text, it is a conceptual or model-based treatment focused on the role of financial frictions within a standard DSGE framework. The source text does not specify the exact frictions, model structure, or substantive conclusions, so interpretation should remain cautious.",{},"[""Which specific financial frictions are analyzed in the DSGE models, such as collateral constraints, costly state verification, or bank balance-sheet effects?"", ""How do the modeled financial frictions change the transmission of shocks and the economy\u2019s dynamic adjustment relative to frictionless DSGE benchmarks?"", ""What implications do the authors derive for monetary or macroprudential policy once financial frictions are introduced?""]",agree,0,,2026-04-12 20:12:16,v1,codex-cli,"[""E24"", ""F41"", ""G10""]","[""DSGE models"", ""financial frictions"", ""policy analysis""]",2026-04-12 20:12:16
70,The cyclical behavior of R&amp;D investment during the Great Recession,", Zeynep Kabukcuoglu",journalArticle,CQD5I3RA,10.1007/s00181-017-1358-7,https://doi.org/10.1007/s00181-017-1358-7,Cyclicality of R&D,,"The paper analyzes how R&D investment behaved during the Great Recession, treating that period as a natural case to study cyclicality while reducing endogeneity concerns. Using firm-level data on non-federally funded high-technology firms in the United States, it finds that firms without bond ratings exhibited more procyclical R&D investment than firms with bond ratings, consistent with tighter credit constraints. It also compares other investment margins and finds that unrated firms adjusted inventories more quickly than capital or R&D after negative shocks.",{},"[""How exactly does the paper operationalize credit constraints beyond bond-rating status, and are the results robust to alternative measures?"", ""Do the procyclical R&D patterns differ across high-technology industries or firm size categories within the sample?"", ""What are the longer-run innovation or productivity consequences of slower adjustment in R&D relative to inventories during recessions?""]",agree,0,,2026-04-12 20:09:11,v1,codex-cli,,,2026-04-12 20:09:11
39,The cyclicality of R&amp;D investment revisited,", Hans van Ophem, , Noud P.A. van Giersbergen, , Kees Jan van Garderen, , Maurice J.G. Bun",journalArticle,GPR6ZZ7Q,10.1002/jae.2667,https://doi.org/10.1002/jae.2667,Cyclicality of R&D,,"The paper re-examines prior claims that firm R&D investment is procyclical by reconciling and replicating the approaches of Barlevy (2007) and Fabrizio and Tsolmon (2014). The authors argue that Fabrizio and Tsolmon's treatment of missing R&D observations as zeros induces implausible jumps in investment series and may distort inferred trends. Using a unified modeling framework and more careful handling of missing data, they still confirm procyclicality, but find substantially less heterogeneity than previously reported. In the revised results, obsolescence and patent effectiveness no longer appear important, while external financing remains important.",{},"[""How sensitive are estimates of R&D procyclicality to different treatments of missing firm-level R&D observations?"", ""Why does external financing remain a significant source of heterogeneity after reconciliation, while obsolescence and patent effectiveness do not?"", ""To what extent do the reconciled findings depend on the specific model extensions used to unify Barlevy (2007) and Fabrizio and Tsolmon (2014)?""]",agree,0,,2026-04-12 20:05:38,v1,codex-cli,,,2026-04-12 20:05:38
